Leak#,Latitude,Longitude,Base,COF,POF,Subway,Tree,GW,Soil,Total
1217,37.53262633,127.1432216,0.026596993576865856,0.54,1.0,0.0,0.0,2.7,0.0,4.266596993576866
1218,37.5386641,127.1524323,0.998498817743263,0.465,1.0,0.0,0.0,2.7,0.0,5.163498817743263
1219,37.54534497,127.1326519,0.6224593312018546,0.39,1.0,0.0,0.0,2.7,0.0,4.712459331201854
1220,37.56014274,127.1651765,0.09112296101485612,0.54,1.0,0.0,0.0,2.7,0.0,4.331122961014856
1221,37.56035033,127.1634903,0.09112296101485612,0.465,1.0,0.0,0.0,2.7,0.0,4.2561229610148565
1222,37.56046595,127.1414398,0.0066928509242848554,0.465,0.56,0.0,0.0,2.7,0.0,3.731692850924285
1223,37.55623426,127.1615437,0.032295464698450495,0.39,0.42,0.0,0.0,2.7,0.0,3.5422954646984506
1224,37.52789427,127.1198335,0.574442516811659,0.39,1.0,0.0,0.0,2.7,0.0,4.6644425168116594
1225,37.54847591,127.1719987,0.425557483188341,0.39,1.0,0.0,0.0,2.7,0.0,4.515557483188341
1226,37.54233852,127.1376852,0.16798161486607552,0.39,1.0,0.0,0.0,2.7,0.0,4.257981614866075
1227,37.53226205,127.1255633,0.005486298899450404,0.465,0.42,0.0,0.0,2.7,0.0,3.5904862988994504
1228,37.52785693,127.1354408,0.18242552380635635,0.54,1.0,0.0,0.0,2.7,0.0,4.422425523806357
1229,37.5443601,127.1294114,0.18242552380635635,0.465,1.0,0.0,0.0,2.7,0.0,4.347425523806357
1230,37.56863722,127.1733337,8.244246863982946E-4,0.723,0.42,0.0,0.0,2.7,0.0,3.8438244246863986
1231,37.52670167,127.1470346,0.004496273160941178,0.54,0.42,0.0,0.0,2.7,0.0,3.6644962731609416
1232,37.52918645,127.1367551,0.02931223075135632,0.39,0.42,0.0,0.0,2.7,0.0,3.5393122307513565
1233,37.54680516,127.1283162,0.08317269649392235,0.39,0.72,0.0,0.0,2.7,0.0,3.8931726964939224
1234,37.56114155,127.132351,0.998498817743263,0.465,1.0,0.0,0.0,2.7,0.0,5.163498817743263
1235,37.55775985,127.1398135,0.00816257115315989,0.465,0.56,0.0,0.0,2.7,0.0,3.7331625711531604
1236,37.55089112,127.1705605,0.9997965730219448,0.39,1.0,0.0,0.0,2.7,0.0,5.089796573021945
1237,37.55920159,127.1533633,0.9997965730219448,0.39,1.0,0.0,0.0,2.7,0.0,5.089796573021945
1238,37.55736959,127.1568549,0.425557483188341,0.39,1.0,0.0,0.0,2.7,0.0,4.515557483188341
1239,37.53355465,127.1350894,0.9890130573694068,0.723,1.0,0.0,0.0,2.7,0.0,5.412013057369407
1240,37.54799977,127.1362667,0.039165722796764356,0.39,0.42,0.0,0.0,2.7,0.0,3.5491657227967646
1241,37.5513046,127.1741058,0.001358519950428958,0.723,0.56,0.0,0.0,2.7,0.0,3.9843585199504292
1242,37.54393084,127.1278748,0.18242552380635635,0.465,1.0,0.0,0.0,2.7,0.0,4.347425523806357
1243,37.56403977,127.175669,0.07585818002124355,0.39,0.72,0.0,0.0,2.7,0.0,3.885858180021244
1244,37.5524583,127.1285001,0.9890130573694068,0.723,1.0,0.0,0.0,2.7,0.0,5.412013057369407
1245,37.56048516,127.1692925,0.02931223075135632,0.39,0.42,0.0,0.0,2.7,0.0,3.5393122307513565
1246,37.5441722,127.1422583,0.18242552380635635,0.54,1.0,0.0,0.0,2.7,0.0,4.422425523806357
1247,37.53010979,127.1316025,0.3775406687981454,0.39,1.0,0.0,0.0,2.7,0.0,4.467540668798145
1248,37.54802561,127.1215045,0.998498817743263,0.54,1.0,0.0,0.0,2.7,0.0,5.238498817743263
1249,37.54812223,127.170857,0.425557483188341,0.39,1.0,0.0,0.0,2.7,0.0,4.515557483188341
1250,37.54503991,127.1428933,0.012128434984274237,0.465,0.72,0.0,0.0,2.7,0.0,3.8971284349842743
1251,37.53941904,127.1350442,0.998498817743263,0.465,1.0,0.0,0.0,2.7,0.0,5.163498817743263
1252,37.54013009,127.1342299,0.998498817743263,0.54,1.0,0.0,0.0,2.7,0.0,5.238498817743263
1253,37.53726237,127.138327,0.18242552380635635,0.465,1.0,0.0,0.0,2.7,0.0,4.347425523806357
1254,37.54874657,127.1730776,0.401312339887548,0.39,1.0,0.0,0.0,2.7,0.0,4.491312339887548
1255,37.54505691,127.1427689,0.02931223075135632,0.723,1.0,0.0,0.0,2.7,0.0,4.452312230751357
1256,37.55470181,127.1280872,0.06297335605699649,0.465,1.0,0.0,0.0,2.7,0.0,4.227973356056997
1257,37.54594339,127.1702638,0.9997965730219448,0.39,1.0,0.0,0.0,2.7,0.0,5.089796573021945
1258,37.54743964,127.1225561,0.10909682119561294,0.39,0.72,0.0,0.0,2.7,0.0,3.919096821195613
1259,37.57699498,127.1679467,0.998498817743263,0.54,1.0,0.0,0.0,2.7,0.0,5.238498817743263
1260,37.5477644,127.1461974,0.05732417589886873,0.465,1.0,0.0,0.0,2.7,0.0,4.222324175898869
1261,37.54792974,127.1250352,0.18242552380635635,0.54,1.0,0.0,0.0,2.7,0.0,4.422425523806357
1262,37.5475484,127.1731014,0.09112296101485612,0.465,1.0,0.0,0.0,2.7,0.0,4.2561229610148565
1263,37.56113786,127.1608371,0.02931223075135632,0.39,0.42,0.0,0.0,2.7,0.0,3.5393122307513565
1264,37.54340322,127.1319507,0.998498817743263,0.465,1.0,0.0,0.0,2.7,0.0,5.163498817743263
1265,37.55923833,127.1521226,0.425557483188341,0.39,1.0,0.0,0.0,2.7,0.0,4.515557483188341
1266,37.55585721,127.1263145,0.998498817743263,0.465,1.0,0.0,0.0,2.7,0.0,5.163498817743263
1267,37.5296575,127.123278,0.0198403057340775,0.723,1.0,0.0,0.0,2.7,0.0,4.4428403057340775
1268,37.53391972,127.1370824,0.00816257115315989,0.465,0.56,0.0,0.0,2.7,0.0,3.7331625711531604
1269,37.53881546,127.1307341,0.401312339887548,0.39,1.0,0.0,0.0,2.7,0.0,4.491312339887548
1270,37.54102285,127.1389771,0.18242552380635635,0.465,1.0,0.0,0.0,2.7,0.0,4.347425523806357
1271,37.54132082,127.1457154,0.013386917827664779,0.465,0.72,0.0,0.0,2.7,0.0,3.898386917827665
1272,37.56027616,127.1535209,0.02931223075135632,0.39,0.42,0.0,0.0,2.7,0.0,3.5393122307513565
1273,37.5537543,127.1726686,0.06913842034334682,0.39,0.56,0.0,0.0,2.7,0.0,3.719138420343347
1274,37.54610156,127.1313783,0.04742587317756678,0.39,0.56,0.0,0.0,2.7,0.0,3.697425873177567
1275,37.5480486,127.1325368,0.6224593312018546,0.39,1.0,0.0,0.0,2.7,0.0,4.712459331201854
1276,37.54384422,127.1243255,0.009951801866904317,0.723,1.0,0.0,0.0,2.7,0.0,4.4329518018669045
1277,37.53408778,127.1296325,0.9997965730219448,0.39,1.0,0.0,0.0,2.7,0.0,5.089796573021945
1278,37.55363111,127.1337333,0.18242552380635635,0.465,1.0,0.0,0.0,2.7,0.0,4.347425523806357
1279,37.5584487,127.1464369,0.00605980149158411,0.465,0.42,0.0,0.0,2.7,0.0,3.591059801491584
1280,37.55484377,127.1274606,0.06297335605699649,0.465,1.0,0.0,0.0,2.7,0.0,4.227973356056997
1281,37.56079703,127.1609648,0.09112296101485612,0.465,1.0,0.0,0.0,2.7,0.0,4.2561229610148565
1282,37.53923845,127.1263873,0.998498817743263,0.54,1.0,0.0,0.0,2.7,0.0,5.238498817743263
1283,37.53889212,127.1508083,0.09112296101485612,0.465,1.0,0.0,0.0,2.7,0.0,4.2561229610148565
1284,37.53511846,127.137524,0.11920292202211755,0.39,1.0,0.0,0.0,2.7,0.0,4.209202922022118
1285,37.53266416,127.1503125,0.998498817743263,0.465,1.0,0.0,0.0,2.7,0.0,5.163498817743263
1286,37.55685391,127.171948,0.06913842034334682,0.39,0.56,0.0,0.0,2.7,0.0,3.719138420343347
1287,37.53411653,127.1242356,0.9997965730219448,0.39,1.0,0.0,0.0,2.7,0.0,5.089796573021945
1288,37.54503991,127.1428933,0.09975048911968513,0.54,1.0,0.0,0.0,2.7,0.0,4.339750489119686
1289,37.54917328,127.1493728,0.9997965730219448,0.39,1.0,0.0,0.0,2.7,0.0,5.089796573021945
1290,37.55400992,127.1370794,0.11920292202211755,0.39,1.0,0.0,0.0,2.7,0.0,4.209202922022118
1291,37.56180977,127.1510261,0.998498817743263,0.465,1.0,0.0,0.0,2.7,0.0,5.163498817743263
1292,37.54043748,127.153153,0.039165722796764356,0.465,1.0,0.0,0.0,2.7,0.0,4.204165722796764
1293,37.52899979,127.1313575,0.18242552380635635,0.465,1.0,0.0,0.0,2.7,0.0,4.347425523806357
1294,37.54849324,127.14123,0.18242552380635635,0.465,1.0,0.0,0.0,2.7,0.0,4.347425523806357
1295,37.53838309,127.146262,0.18242552380635635,0.54,1.0,0.0,0.0,2.7,0.0,4.422425523806357
1296,37.55535329,127.144648,0.998498817743263,0.54,1.0,0.0,0.0,2.7,0.0,5.238498817743263
1297,37.53057238,127.1214445,0.9997965730219448,0.39,1.0,0.0,0.0,2.7,0.0,5.089796573021945
1298,37.54296138,127.1277206,0.18242552380635635,0.465,1.0,0.0,0.0,2.7,0.0,4.347425523806357
1299,37.54294084,127.1307576,0.998498817743263,0.465,1.0,0.0,0.0,2.7,0.0,5.163498817743263
1300,37.55297922,127.1412145,0.9997965730219448,0.39,1.0,0.0,0.0,2.7,0.0,5.089796573021945
1301,37.54513628,127.1443408,0.19781611144141822,0.39,1.0,0.0,0.0,2.7,0.0,4.287816111441418
1302,37.54102613,127.1410071,0.6224593312018546,0.39,1.0,0.0,0.0,2.7,0.0,4.712459331201854
1303,37.55081997,127.1715473,0.06297335605699649,0.465,1.0,0.0,0.0,2.7,0.0,4.227973356056997
1304,37.55061292,127.1704882,6.10879359434401E-4,0.723,0.42,0.0,0.0,2.7,0.0,3.8436108793594346
1305,37.55687192,127.135322,0.00816257115315989,0.465,0.56,0.0,0.0,2.7,0.0,3.7331625711531604
1306,37.52591573,127.1326674,0.032295464698450495,0.39,0.42,0.0,0.0,2.7,0.0,3.5422954646984506
1307,37.54876818,127.1736957,0.06913842034334682,0.39,0.56,0.0,0.0,2.7,0.0,3.719138420343347
1308,37.53743456,127.1399947,0.18242552380635635,0.465,1.0,0.0,0.0,2.7,0.0,4.347425523806357
1309,37.541818,127.135148,0.3318122278318339,0.39,1.0,0.0,0.0,2.7,0.0,4.421812227831834
1310,37.55921624,127.1515374,0.09112296101485612,0.465,1.0,0.0,0.0,2.7,0.0,4.2561229610148565
1311,37.54042284,127.1522763,0.23147521650098232,0.39,1.0,0.0,0.0,2.7,0.0,4.321475216500982
1312,37.54946057,127.1304827,0.18242552380635635,0.465,1.0,0.0,0.0,2.7,0.0,4.347425523806357
1313,37.55928913,127.1698994,0.425557483188341,0.39,1.0,0.0,0.0,2.7,0.0,4.515557483188341
1314,37.54652972,127.1346174,0.01630249937144093,0.465,0.72,0.0,0.0,2.7,0.0,3.9013024993714414
1315,37.54902564,127.1313151,0.026596993576865856,0.465,1.0,0.0,0.0,2.7,0.0,4.191596993576866
1316,37.52262269,127.1341992,0.005486298899450404,0.465,0.42,0.0,0.0,2.7,0.0,3.5904862988994504
1317,37.55228579,127.1316649,0.004070137715896128,0.465,0.42,0.0,0.0,2.7,0.0,3.5890701377158964
1318,37.55922709,127.1686571,0.425557483188341,0.39,1.0,0.0,0.0,2.7,0.0,4.515557483188341
1319,37.52191299,127.1335636,0.039165722796764356,0.39,0.42,0.0,0.0,2.7,0.0,3.5491657227967646
1320,37.54132091,127.1364027,0.9890130573694068,0.723,1.0,0.0,0.0,2.7,0.0,5.412013057369407
1321,37.52375126,127.1466707,0.9890130573694068,0.723,1.0,0.0,0.0,2.7,0.0,5.412013057369407
1322,37.53695008,127.1295226,0.9997965730219448,0.39,1.0,0.0,0.0,2.7,0.0,5.089796573021945
1323,37.54767964,127.1557362,0.3318122278318339,0.39,1.0,0.0,0.0,2.7,0.0,4.421812227831834
1324,37.53993242,127.1215179,0.998498817743263,0.54,1.0,0.0,0.0,2.7,0.0,5.238498817743263
1325,37.54236528,127.1334448,0.9997965730219448,0.39,1.0,0.0,0.0,2.7,0.0,5.089796573021945
1326,37.55749153,127.1652146,0.09112296101485612,0.465,1.0,0.0,0.0,2.7,0.0,4.2561229610148565
1327,37.54817649,127.1257678,0.6224593312018546,0.39,1.0,0.0,0.0,2.7,0.0,4.712459331201854
1328,37.57099808,127.1605885,0.11920292202211755,0.39,1.0,0.0,0.0,2.7,0.0,4.209202922022118
1329,37.52232624,127.1345271,0.18242552380635635,0.54,1.0,0.0,0.0,2.7,0.0,4.422425523806357
1330,37.54906127,127.1441427,0.18242552380635635,0.465,1.0,0.0,0.0,2.7,0.0,4.347425523806357
1331,37.54988568,127.1209309,0.998498817743263,0.54,1.0,0.0,0.0,2.7,0.0,5.238498817743263
1332,37.55486968,127.1304081,0.6224593312018546,0.39,1.0,0.0,0.0,2.7,0.0,4.712459331201854
1333,37.56489475,127.1729944,0.01098694263059318,0.465,0.72,0.0,0.0,2.7,0.0,3.8959869426305933
1334,37.55617555,127.1258261,0.47502081252106,0.39,1.0,0.0,0.0,2.7,0.0,4.565020812521061
1335,37.53521011,127.1471435,0.005486298899450404,0.465,0.42,0.0,0.0,2.7,0.0,3.5904862988994504
1336,37.52436686,127.146663,0.998498817743263,0.54,1.0,0.0,0.0,2.7,0.0,5.238498817743263
1337,37.55171175,127.1402085,0.998498817743263,0.465,1.0,0.0,0.0,2.7,0.0,5.163498817743263
1338,37.5344946,127.1304246,0.998498817743263,0.465,1.0,0.0,0.0,2.7,0.0,5.163498817743263
1339,37.55116032,127.12684,0.16798161486607552,0.39,1.0,0.0,0.0,2.7,0.0,4.257981614866075
1340,37.52704873,127.1447557,0.9890130573694068,0.723,1.0,0.0,0.0,2.7,0.0,5.412013057369407
1341,37.54652151,127.1459702,0.6224593312018546,0.39,1.0,0.0,0.0,2.7,0.0,4.712459331201854
1342,37.54115339,127.121622,0.998498817743263,0.465,1.0,0.0,0.0,2.7,0.0,5.163498817743263
1343,37.56227061,127.1700508,0.01098694263059318,0.465,0.72,0.0,0.0,2.7,0.0,3.8959869426305933
1344,37.52631175,127.1455458,0.24973989440488234,0.39,1.0,0.0,0.0,2.7,0.0,4.339739894404882
1345,37.54098633,127.1413551,0.6224593312018546,0.39,1.0,0.0,0.0,2.7,0.0,4.712459331201854
1346,37.55176259,127.1538078,0.425557483188341,0.39,1.0,0.0,0.0,2.7,0.0,4.515557483188341
1347,37.55082284,127.1703852,5.527786369235996E-4,0.723,0.42,0.0,0.0,2.7,0.0,3.8435527786369237
1348,37.53271433,127.1463879,0.998498817743263,0.54,1.0,0.0,0.0,2.7,0.0,5.238498817743263
1349,37.54572061,127.1586354,0.9997965730219448,0.39,1.0,0.0,0.0,2.7,0.0,5.089796573021945
1350,37.55945984,127.1361059,0.19781611144141822,0.54,1.0,0.0,0.0,2.7,0.0,4.4378161114414185
1351,37.55126677,127.1393973,0.9890130573694068,0.723,1.0,0.0,0.0,2.7,0.0,5.412013057369407
1352,37.53113043,127.1447177,0.9890130573694068,0.723,1.0,0.0,0.0,2.7,0.0,5.412013057369407
1353,37.56166948,127.1747416,0.01098694263059318,0.54,0.72,0.0,0.0,2.7,0.0,3.9709869426305935
1354,37.53994904,127.125502,0.998498817743263,0.465,1.0,0.0,0.0,2.7,0.0,5.163498817743263
1355,37.54543075,127.1396085,0.003684239899435986,0.465,0.24,0.0,0.0,2.7,0.0,3.4086842398994364
1356,37.55118561,127.1293328,0.02931223075135632,0.723,1.0,0.0,0.0,2.7,0.0,4.452312230751357
1357,37.53846346,127.1481887,0.998498817743263,0.465,1.0,0.0,0.0,2.7,0.0,5.163498817743263
1358,37.54179532,127.1253537,0.6224593312018546,0.39,1.0,0.0,0.0,2.7,0.0,4.712459331201854
1359,37.54096415,127.1331769,0.9997965730219448,0.39,1.0,0.0,0.0,2.7,0.0,5.089796573021945
1360,37.55161682,127.1239033,6.750827306328375E-4,0.723,0.42,0.0,0.0,2.7,0.0,3.843675082730633
1361,37.53498998,127.1273191,0.039165722796764356,0.39,0.42,0.0,0.0,2.7,0.0,3.5491657227967646
1362,37.55479815,127.1420151,0.998498817743263,0.465,1.0,0.0,0.0,2.7,0.0,5.163498817743263
1363,37.55424173,127.1442307,0.043107254941086116,0.465,1.0,0.0,0.0,2.7,0.0,4.208107254941086
1364,37.52249515,127.1340201,0.6224593312018546,0.39,1.0,0.0,0.0,2.7,0.0,4.712459331201854
1365,37.55370536,127.1720506,0.998498817743263,0.465,1.0,0.0,0.0,2.7,0.0,5.163498817743263
1366,37.55081878,127.1440976,0.9997965730219448,0.39,1.0,0.0,0.0,2.7,0.0,5.089796573021945
1367,37.53038351,127.1385417,0.18242552380635635,0.54,1.0,0.0,0.0,2.7,0.0,4.422425523806357
1368,37.55669951,127.1448678,0.998498817743263,0.465,1.0,0.0,0.0,2.7,0.0,5.163498817743263
1369,37.55684784,127.1687322,5.527786369235996E-4,0.723,0.42,0.0,0.0,2.7,0.0,3.8435527786369237
1370,37.55392372,127.12594,0.003684239899435986,0.465,0.24,0.0,0.0,2.7,0.0,3.4086842398994364
1371,37.54731112,127.140249,0.02931223075135632,0.39,0.42,0.0,0.0,2.7,0.0,3.5393122307513565
1372,37.54000811,127.137924,0.6224593312018546,0.39,1.0,0.0,0.0,2.7,0.0,4.712459331201854
1373,37.56001566,127.1690463,0.09112296101485612,0.465,1.0,0.0,0.0,2.7,0.0,4.2561229610148565
1374,37.56835661,127.1768077,0.01098694263059318,0.465,0.72,0.0,0.0,2.7,0.0,3.8959869426305933
1375,37.55064476,127.17294,0.998498817743263,0.465,1.0,0.0,0.0,2.7,0.0,5.163498817743263
1376,37.54189679,127.1273892,0.998498817743263,0.465,1.0,0.0,0.0,2.7,0.0,5.163498817743263
1377,37.54678585,127.1495147,0.2689414213699951,0.39,1.0,0.0,0.0,2.7,0.0,4.3589414213699955
1378,37.54678403,127.150397,0.998498817743263,0.54,1.0,0.0,0.0,2.7,0.0,5.238498817743263
1379,37.53194419,127.1222354,0.18242552380635635,0.39,1.0,0.0,0.0,2.7,0.0,4.272425523806357
1380,37.54698352,127.1323012,0.024127021417669196,0.465,1.0,0.0,0.0,2.7,0.0,4.1891270214176695
1381,37.53161252,127.1392464,0.6224593312018546,0.39,1.0,0.0,0.0,2.7,0.0,4.712459331201854
1382,37.55137846,127.1744225,0.009951801866904317,0.465,0.56,0.0,0.0,2.7,0.0,3.7349518018669046
1383,37.53411653,127.1242356,0.998498817743263,0.465,1.0,0.0,0.0,2.7,0.0,5.163498817743263
1384,37.57069998,127.1720329,0.09112296101485612,0.39,0.72,0.0,0.0,2.7,0.0,3.901122961014856
1385,37.54595615,127.1226612,0.998498817743263,0.465,1.0,0.0,0.0,2.7,0.0,5.163498817743263
1386,37.56325289,127.1330562,0.998498817743263,0.465,1.0,0.0,0.0,2.7,0.0,5.163498817743263
1387,37.54172256,127.1450244,0.18242552380635635,0.465,1.0,0.0,0.0,2.7,0.0,4.347425523806357
1388,37.5354091,127.1493337,0.005486298899450404,0.54,0.42,0.0,0.0,2.7,0.0,3.6654862988994505
1389,37.53027947,127.1208552,0.401312339887548,0.39,1.0,0.0,0.0,2.7,0.0,4.491312339887548
1390,37.54463218,127.1439911,0.15446526508353467,0.39,1.0,0.0,0.0,2.7,0.0,4.244465265083535
1391,37.53427867,127.124001,0.998498817743263,0.465,1.0,0.0,0.0,2.7,0.0,5.163498817743263
1392,37.55508592,127.1342408,0.10909682119561294,0.39,0.72,0.0,0.0,2.7,0.0,3.919096821195613
1393,37.52701396,127.1230237,0.05732417589886873,0.39,0.56,0.0,0.0,2.7,0.0,3.707324175898869
1394,37.55550354,127.1719969,0.009951801866904317,0.465,0.56,0.0,0.0,2.7,0.0,3.7349518018669046
1395,37.54899589,127.1299325,0.6224593312018546,0.39,1.0,0.0,0.0,2.7,0.0,4.712459331201854
1396,37.54400752,127.1230125,0.6224593312018546,0.39,1.0,0.0,0.0,2.7,0.0,4.712459331201854
1397,37.56206025,127.1509476,0.00816257115315989,0.465,0.56,0.0,0.0,2.7,0.0,3.7331625711531604
1398,37.56284931,127.1615558,0.35434369377420455,0.39,1.0,0.0,0.0,2.7,0.0,4.444343693774204
1399,37.54837735,127.1462367,0.6224593312018546,0.39,1.0,0.0,0.0,2.7,0.0,4.712459331201854
1400,37.55818216,127.1731696,0.009951801866904317,0.54,0.56,0.0,0.0,2.7,0.0,3.8099518018669047
1401,37.53634786,127.139287,0.6224593312018546,0.39,1.0,0.0,0.0,2.7,0.0,4.712459331201854
1402,37.5326187,127.1421419,0.004070137715896128,0.465,0.42,0.0,0.0,2.7,0.0,3.5890701377158964
1403,37.54258962,127.1210531,0.01630249937144093,0.465,0.72,0.0,0.0,2.7,0.0,3.9013024993714414
1404,37.52831136,127.1486076,0.005486298899450404,0.465,0.42,0.0,0.0,2.7,0.0,3.5904862988994504
1405,37.56293097,127.1594296,0.9997965730219448,0.39,1.0,0.0,0.0,2.7,0.0,5.089796573021945
1406,37.545534,127.1714072,0.0066928509242848554,0.465,0.56,0.0,0.0,2.7,0.0,3.731692850924285
1407,37.5308156,127.129139,0.3775406687981454,0.39,1.0,0.0,0.0,2.7,0.0,4.467540668798145
1408,37.53326219,127.1224354,0.998498817743263,0.465,1.0,0.0,0.0,2.7,0.0,5.163498817743263
1409,37.53830549,127.1238552,0.998498817743263,0.465,1.0,0.0,0.0,2.7,0.0,5.163498817743263
1410,37.51733403,127.1438483,0.9997965730219448,0.39,1.0,0.0,0.0,2.7,0.0,5.089796573021945
1411,37.54664924,127.1526962,0.24973989440488234,0.39,1.0,0.0,0.0,2.7,0.0,4.339739894404882
1412,37.54163008,127.1489393,0.9997965730219448,0.39,1.0,0.0,0.0,2.7,0.0,5.089796573021945
1413,37.53262633,127.1432216,0.026596993576865856,0.54,1.0,0.0,0.0,2.7,0.0,4.266596993576866
1414,37.53474845,127.1452841,0.9997965730219448,0.39,1.0,0.0,0.0,2.7,0.0,5.089796573021945
1415,37.53838822,127.1380109,0.18242552380635635,0.465,1.0,0.0,0.0,2.7,0.0,4.347425523806357
1416,37.51708911,127.145073,0.026596993576865856,0.54,1.0,0.0,0.0,2.7,0.0,4.266596993576866
1417,37.55815788,127.1539136,0.998498817743263,0.465,1.0,0.0,0.0,2.7,0.0,5.163498817743263
1418,37.54914318,127.1492909,0.998498817743263,0.54,1.0,0.0,0.0,2.7,0.0,5.238498817743263
1419,37.54878043,127.1478928,0.6224593312018546,0.39,1.0,0.0,0.0,2.7,0.0,4.712459331201854
1420,37.55727275,127.1385872,0.998498817743263,0.465,1.0,0.0,0.0,2.7,0.0,5.163498817743263
1421,37.52527494,127.1279315,0.15446526508353467,0.465,1.0,0.0,0.0,2.7,0.0,4.319465265083535
1422,37.53583274,127.1386728,0.18242552380635635,0.465,1.0,0.0,0.0,2.7,0.0,4.347425523806357
1423,37.53139928,127.1378634,0.02931223075135632,0.723,1.0,0.0,0.0,2.7,0.0,4.452312230751357
1424,37.54236528,127.1334448,0.9997965730219448,0.39,1.0,0.0,0.0,2.7,0.0,5.089796573021945
1425,37.54820822,127.142326,0.18242552380635635,0.54,1.0,0.0,0.0,2.7,0.0,4.422425523806357
1426,37.53897522,127.1273845,0.998498817743263,0.465,1.0,0.0,0.0,2.7,0.0,5.163498817743263
1427,37.55337064,127.1276265,0.026596993576865856,0.465,1.0,0.0,0.0,2.7,0.0,4.191596993576866
1428,37.54428122,127.1360619,0.9997965730219448,0.39,1.0,0.0,0.0,2.7,0.0,5.089796573021945
1429,37.53901139,127.137552,0.18242552380635635,0.465,1.0,0.0,0.0,2.7,0.0,4.347425523806357
1430,37.54522531,127.123007,0.9890130573694068,0.723,1.0,0.0,0.0,2.7,0.0,5.412013057369407
1431,37.52062821,127.1451173,0.9997965730219448,0.39,1.0,0.0,0.0,2.7,0.0,5.089796573021945
1432,37.53479036,127.1235075,0.998498817743263,0.465,1.0,0.0,0.0,2.7,0.0,5.163498817743263
1433,37.53803703,127.125884,0.10909682119561294,0.465,1.0,0.0,0.0,2.7,0.0,4.274096821195613
1434,37.55062442,127.1369962,0.6224593312018546,0.39,1.0,0.0,0.0,2.7,0.0,4.712459331201854
1435,37.54805301,127.1410664,0.9997965730219448,0.39,1.0,0.0,0.0,2.7,0.0,5.089796573021945
1436,37.544108,127.1271758,0.6224593312018546,0.39,1.0,0.0,0.0,2.7,0.0,4.712459331201854
1437,37.52714101,127.1344872,0.02931223075135632,0.723,1.0,0.0,0.0,2.7,0.0,4.452312230751357
1438,37.55590991,127.1653959,0.02931223075135632,0.39,0.42,0.0,0.0,2.7,0.0,3.5393122307513565
1439,37.55267859,127.155286,0.9997965730219448,0.39,1.0,0.0,0.0,2.7,0.0,5.089796573021945
1440,37.54667145,127.1257476,0.18242552380635635,0.54,1.0,0.0,0.0,2.7,0.0,4.422425523806357
1441,37.54916091,127.1493082,0.9997965730219448,0.39,1.0,0.0,0.0,2.7,0.0,5.089796573021945
1442,37.54123699,127.1246967,0.9997965730219448,0.39,1.0,0.0,0.0,2.7,0.0,5.089796573021945
1443,37.54701841,127.1347373,0.9890130573694068,0.723,1.0,0.0,0.0,2.7,0.0,5.412013057369407
1444,37.55398669,127.1377292,0.9997965730219448,0.39,1.0,0.0,0.0,2.7,0.0,5.089796573021945
1445,37.53626063,127.1262519,0.998498817743263,0.465,1.0,0.0,0.0,2.7,0.0,5.163498817743263
1446,37.55720096,127.171113,0.9997965730219448,0.39,1.0,0.0,0.0,2.7,0.0,5.089796573021945
1447,37.57001117,127.1784582,0.01098694263059318,0.465,0.72,0.0,0.0,2.7,0.0,3.8959869426305933
1448,37.53928501,127.1296704,0.9997965730219448,0.39,1.0,0.0,0.0,2.7,0.0,5.089796573021945
1449,37.55149589,127.1400586,0.31002551887238755,0.39,1.0,0.0,0.0,2.7,0.0,4.400025518872388
1450,37.53915371,127.1334804,0.998498817743263,0.465,1.0,0.0,0.0,2.7,0.0,5.163498817743263
1451,37.55654016,127.1654678,0.02931223075135632,0.39,0.42,0.0,0.0,2.7,0.0,3.5393122307513565
1452,37.55459268,127.1441797,0.998498817743263,0.465,1.0,0.0,0.0,2.7,0.0,5.163498817743263
1453,37.55378132,127.134726,0.18242552380635635,0.465,1.0,0.0,0.0,2.7,0.0,4.347425523806357
1454,37.56453413,127.1342427,0.6456563062257954,0.39,1.0,0.0,0.0,2.7,0.0,4.7356563062257955
1455,37.55225555,127.1387352,0.024127021417669196,0.465,1.0,0.0,0.0,2.7,0.0,4.1891270214176695
1456,37.54731125,127.122455,0.998498817743263,0.54,1.0,0.0,0.0,2.7,0.0,5.238498817743263
