X,Y,idn,dl_sm_cde,dn_sm_cde,dn_cm_cde,pie_no,ty_jl_cde,inx_no,me_og_cde,buse_cde,sat_mhe,end_mhe,en_mt_cde,mop_cde,re_om_cde,lay_ymd,lg_yo_cde,om_pe_dtr,hol_std,vel_std,pe_rw_num,lenx,spt_hsl,ept_hsl,st_pip_hit,et_pip_hit,spt_dep,ept_dep,are_dep,st_rt_rto,hh_fy_cde,chk_yno,mr_dl_cde,dr_en_yno,st_st_yno,dtr_cce,pe_nr_cce,dr_lx_cce,dr_lp_cce,yr_dx_cce,pw_hp_cce,dp_pe_cce,da_st_cde,nw_da_yno,ifw_riv,rmk,ue_st_year,cn_pl_year,cn_spot,rp_mt_cde,dg_gn_cde,cn_area,cn_cs_cde,sy_gn_cde,dv_gn_cde,mr_pl_cde,sv_yn_cde,gh_fc_chk,in_pi_cde,cn_nam,year,distance,angle
127.1545209,37.54773637,25-07638,T,SN,ML,6019-200,SB010,377052412,SB25,12,6019-200-1,6015-100-1,2,12,1,2000.6.13,0,450,0,0,1,40.57,29.16,28.92,27.78,27.5,0.93,0.97,0.95,6.9,999,,B,,,Ø450,6019-200/Ø450,Ø450/L40.57,Ø450/L40.57/D0.93/D0.97,2000/Ø450/L40.57,2000/HP/Ø450/L40.57/D27.78/D27.50/S6.90,2000/HP/Ø450/L40.57/D0.93/D0.97,40,N,,,2000,1900,0,,,0,0,5,1,B,Y,,999,,2000,0,271.0270554
127.1553406,37.56120571,25-13015,T,SN,GDT,5076-100,SB010,377051982,SB25,12,5055-200-1,5076-200-1,2,12,1,1988.12.30,0,300,0,0,1,52.45,26.11,25.98,25.13,25.05,0.68,0.63,0.66,1.53,999,,C,,,Ø300,5076-100/Ø300,Ø300/L52.45,Ø300/L52.45/D0.68/D0.63,1988/Ø300/L52.45,1988/HP/Ø300/L52.45/D25.13/D25.05/S1.53,1988/HP/Ø300/L52.45/D0.68/D0.63,1,N,,,1988,1900,0,,,0,0,3,1,C,N,,999,,1988,0,359.5725614
127.1359101,37.55025466,25-02447,T,SN,CH,0140-100,SB007,377052308,SB25,12,0140-100-1,0140-200-1,1,12,1,1990.1.1,0,600,0,0,1,44.1,31.03,29.87,29.88,28.45,0.55,0.82,0.69,32.43,999,,B,,,Ø600,0140-100/Ø600,Ø600/L44.10,Ø600/L44.10/D0.55/D0.82,1990/Ø600/L44.10,1990/HP/Ø600/L44.10/D29.88/D28.45/S32.43,1990/HP/Ø600/L44.10/D0.55/D0.82,40,N,,,1990,1900,0,,,0,0,5,1,B,Y,,999,,1990,0,321.9128334
127.1544527,37.56190313,25-13082,T,SN,GDT,5073-100,SB010,377051982,SB25,12,5073-100-1,5073-200-1,2,12,1,1991.11.30,0,450,0,0,1,38.44,26.07,25.94,24.83,24.8,0.79,0.69,0.74,0.78,999,,C,,,Ø450,5073-100/Ø450,Ø450/L38.44,Ø450/L38.44/D0.79/D0.69,1991/Ø450/L38.44,1991/HP/Ø450/L38.44/D24.83/D24.80/S0.78,1991/HP/Ø450/L38.44/D0.79/D0.69,1,N,,,1991,1900,0,,,0,0,3,1,C,N,,999,고덕동 502주변 오수관 개량공사,1991,0,75.00757308
127.1633147,37.5622725,25-06828,T,SN,SLO,0211-100,SB007,377051973,SB25,13,0211-100-1,0211-200-1,1,12,1,1988.12.30,0,450,0,0,1,36.43,29.85,28.66,28.38,27.16,1.02,1.05,1.04,33.49,999,N,C,,,Ø450,0211-100/Ø450,Ø450/L36.43,Ø450/L36.43/D1.02/D1.05,1988/Ø450/L36.43,1988/HP/Ø450/L36.43/D28.38/D27.16/S33.49,1988/HP/Ø450/L36.43/D1.02/D1.05,41,N,,2015년정확도,1988,1900,0,,,0,0,2,1,C,N,,1,,1988,0,275.5367962
127.1517853,37.53855779,25-08884,T,SN,GDG,0012-207,SB007,377052421,SB25,12,0012-207-1,0000-092-1,1,12,1,1988.12.2,0,450,0,0,1,38.22,34.32,33.28,33.45,32.24,0.42,0.59,0.51,31.66,999,,C,,,Ø450,0012-207/Ø450,Ø450/L38.22,Ø450/L38.22/D0.42/D0.59,1988/Ø450/L38.22,1988/HP/Ø450/L38.22/D33.45/D32.24/S31.66,1988/HP/Ø450/L38.22/D0.42/D0.59,1,N,,,1988,1900,0,,,0,0,3,1,C,N,,999,길동 172번지 일대 하수도및 포장공사,1988,0,261.7265806
127.1464043,37.54318431,25-12561,T,SN,KDT,,SB020,377052320,SB25,12,,,999,999,999,1980.12.30,0,0,0,0,1,1.25,0,0,0,0,0,0,0,0,999,,,,,,,,,,,,99,N,,,1900,1900,0,,,0,0,99,1,,N,,999,,1980,0,204.9425776
127.1549847,37.56107208,25-13032,T,SN,GDT,0044-100,SB007,377051982,SB25,12,0044-100-1,0044-200-1,1,12,1,2008.6.30,0,500,0,0,1,49.1,26.34,26.14,24.31,24.23,1.53,1.41,1.47,1.63,999,,B,,,Ø500,0044-100/Ø500,Ø500/L49.10,Ø500/L49.10/D1.53/D1.41,2008/Ø500/L49.10,2008/HP/Ø500/L49.10/D24.31/D24.23/S1.63,2008/HP/Ø500/L49.10/D1.53/D1.41,1,N,,,2008,1900,0,,,0,0,3,1,B,N,,999,고덕동 634주변 하수관개량공사,2008,0,325.4772411
127.1632759,37.56135058,25-06919,T,SN,SLO,0208-100,SB007,377051973,SB25,13,0210-201-1,0208-200-1,1,12,1,1988.12.30,0,450,0,0,1,52.38,32.45,31.86,30.85,30.11,1.15,1.3,1.23,14.13,999,N,C,,,Ø450,0208-100/Ø450,Ø450/L52.38,Ø450/L52.38/D1.15/D1.30,1988/Ø450/L52.38,1988/HP/Ø450/L52.38/D30.85/D30.11/S14.13,1988/HP/Ø450/L52.38/D1.15/D1.30,41,N,,2015년정확도,1988,1900,0,,,0,0,2,1,C,N,,1,,1988,0,335.3823743
127.1608837,37.5620261,25-06952,T,SN,SLO,5101-300,SB010,377051973,SB25,13,5101-300-1,5101-400-1,2,12,1,1988.12.30,0,300,0,0,1,50.5,31.19,29.41,29.94,28.11,0.95,1,0.97,36.24,999,N,C,,,Ø300,5101-300/Ø300,Ø300/L50.50,Ø300/L50.50/D0.95/D1.00,1988/Ø300/L50.50,1988/HP/Ø300/L50.50/D29.94/D28.11/S36.24,1988/HP/Ø300/L50.50/D0.95/D1.00,41,N,,2015년정확도,1988,1900,0,,,0,0,2,1,C,N,,1,,1988,0,13.09988064
127.1549847,37.56107208,25-13047,T,SN,GDT,0050-100,SB007,377051982,SB25,12,0044-100-1,0052-100-1,1,12,1,1995.8.25,0,450,0,0,1,32.72,26.34,26.13,24.38,24.23,1.51,1.45,1.48,4.58,999,,C,,,Ø450,0050-100/Ø450,Ø450/L32.72,Ø450/L32.72/D1.51/D1.45,1995/Ø450/L32.72,1995/HP/Ø450/L32.72/D24.38/D24.23/S4.58,1995/HP/Ø450/L32.72/D1.51/D1.45,23,N,,,1995,1900,0,,,0,0,3,1,C,N,,999,고덕동 오수관 개량공사,1995,0,62.71007978
127.1535533,37.56139519,25-12936,T,SN,GDT,5068-100,SB010,377051982,SB25,12,5068-100-1,5068-200-1,2,12,1,1995.8.25,0,450,0,0,1,44.44,26.52,26.37,23.57,23.43,2.5,2.49,2.5,3.15,999,,C,,,Ø450,5068-100/Ø450,Ø450/L44.44,Ø450/L44.44/D2.50/D2.49,1995/Ø450/L44.44,1995/HP/Ø450/L44.44/D23.57/D23.43/S3.15,1995/HP/Ø450/L44.44/D2.50/D2.49,23,N,,,1995,1900,0,,,0,0,3,1,C,N,,999,고덕동 오수관 개량공사,1995,0,3.208580843
127.1479044,37.53314248,25-09008,T,SN,GDG,0022-315,SB007,377052340,SB25,13,0022-315-1,0022-322-1,1,12,1,2003.4.22,0,900,0,0,1,17.8,29.62,28.99,27.71,26.61,1.01,1.48,1.25,61.8,999,N,C,N,N,Ø900,0022-315/Ø900,Ø900/L17.80,Ø900/L17.80/D1.01/D1.48,2003/Ø900/L17.80,2003/HP/Ø900/L17.80/D27.71/D26.61/S61.80,2003/HP/Ø900/L17.80/D1.01/D1.48,41,N,,2016년정확도,2003,1900,0,,,0,0,2,1,C,N,,1,길동 282-2번지 하수관개량공사,2003,0,283.8819982
127.13564,37.54930663,25-02473,T,SN,CH,0251-100,SB007,377052308,SB25,13,0251-100-1,0251-200-1,1,12,1,2019.6.30,0,700,0,0,1,30.9,27.16,26.85,25.36,25.15,1.1,1,1.05,6.8,999,,,,,Ø700,0251-100/Ø700,Ø700/L30.90,Ø700/L30.90/D1.10/D1.00,1980/Ø700/L30.90,1980/HP/Ø700/L30.90/D25.36/D25.15/S6.80,1980/HP/Ø700/L30.90/D1.10/D1.00,71,N,,,1980,2018,0,1,1,0,2,2,1,C,N,,1,2018년 노후하수관로 정비공사(4권역),2019,0,247.6002677
127.1408648,37.54915338,25-07945,T,SN,ML,0078-216,SB007,377052309,SB25,13,0078-216-1,0078-217-1,1,12,1,1980.12.30,0,600,0,0,1,33.68,27.25,26.62,25.6,25.12,1.05,0.9,0.98,14.25,999,N,C,,,Ø600,0078-216/Ø600,Ø600/L33.68,Ø600/L33.68/D1.05/D0.90,1980/Ø600/L33.68,1980/HP/Ø600/L33.68/D25.60/D25.12/S14.25,1980/HP/Ø600/L33.68/D1.05/D0.90,23,N,,,1980,1900,0,,,0,0,3,1,C,N,,999,,1980,0,95.32216347
127.1688533,37.56146665,25-06937,T,SN,SLO,0044-101,SB007,377051974,SB25,13,0230-100-1,0044-100-1,1,12,1,2021.12.31,0,450,0,0,1,42.935,24.2,23.57,22.4,21.77,1.35,1.35,1.35,14.67,999,,D,,,Ø450,0044-101/Ø450,Ø450/L42.94,Ø450/L42.94/D1.35/D1.35,2021/Ø450/L42.94,2021/HP/Ø450/L42.94/D22.40/D21.77/S14.67,2021/HP/Ø450/L42.94/D1.35/D1.35,71,Y,,,1988,2021,0,1,1,0,2,4,1,C,Y,,1,,2021,0,17.12849198
127.1373312,37.55635044,25-04186,T,SB,AS,0129-108,SB007,377051888,SB25,13,0129-108-01,0129-109-1,1,12,1,2021.12.31,0,600,0,0,1,13.363,21.96,20.96,19.61,19.06,1.75,1.3,1.52,41.16,999,,D,,,Ø600,0129-108/Ø600,Ø600/L13.36,Ø600/L13.36/D1.75/D1.30,2021/Ø600/L13.36,2021/HP/Ø600/L13.36/D19.61/D19.06/S41.16,2021/HP/Ø600/L13.36/D1.75/D1.30,71,Y,,,1980,2021,0,1,1,0,2,4,1,C,N,,1,,2021,0,270.5546491
127.1586725,37.56092164,25-12998,T,SN,GDT,5092-100,SB010,377051972,SB25,13,5092-100-1,5092-200-1,2,12,1,2021.12.31,0,300,0,0,1,41.135,32.6,30.96,31.25,29.56,1.05,1.1,1.08,41.08,999,,D,,,Ø300,5092-100/Ø300,Ø300/L41.14,Ø300/L41.14/D1.05/D1.10,2021/Ø300/L41.14,2021/HP/Ø300/L41.14/D31.25/D29.56/S41.08,2021/HP/Ø300/L41.14/D1.05/D1.10,71,Y,,,1988,2021,0,1,1,0,2,4,1,D,Y,,1,,2021,0,264.9061888
127.1582075,37.5609278,25-12997,T,SN,GDT,5092-200,SB010,377051972,SB25,13,5092-200-1,5094-150-1,2,12,1,2021.12.31,0,300,0,0,1,38.846,30.96,29.1,29.56,28,1.1,0.8,0.95,40.16,999,,D,,,Ø300,5092-200/Ø300,Ø300/L38.85,Ø300/L38.85/D1.10/D0.80,2021/Ø300/L38.85,2021/HP/Ø300/L38.85/D29.56/D28.00/S40.16,2021/HP/Ø300/L38.85/D1.10/D0.80,71,Y,,,1988,2021,0,1,1,0,2,4,1,C,Y,,1,,2021,0,250.2427528
127.1586989,37.5606701,25-99104,T,SN,GDT,0000-136,SB008,377051972,SB25,13,0000-136-01,0062-100-1,2,12,1,2021.12.31,0,450,0,0,1,12.877,31.6,31.14,29.75,29.29,1.4,1.4,1.4,35.72,999,N,D,N,N,Ø450,0000-136/Ø450,Ø450/L12.88,Ø450/L12.88/D1.40/D1.40,2021/Ø450/L12.88,2021/HP/Ø450/L12.88/D29.75/D29.29/S35.72,2021/HP/Ø450/L12.88/D1.40/D1.40,71,Y,,,2021,2021,0,1,1,0,2,4,1,D,Y,N,1,,2021,0,182.2402941
127.1587045,37.56091198,25-12993,T,SN,GDT,0061-100,SB008,377051972,SB25,13,0061-100-1,0000-136-01,2,12,1,2021.12.31,0,450,0,0,1,26.852,31.6,31.14,29.75,29.29,1.4,1.4,1.4,17.13,999,N,D,,,Ø450,0061-100/Ø450,Ø450/L26.85,Ø450/L26.85/D1.40/D1.40,2021/Ø450/L26.85,2021/HP/Ø450/L26.85/D29.75/D29.29/S17.13,2021/HP/Ø450/L26.85/D1.40/D1.40,71,Y,,,1988,2021,0,1,1,0,2,4,1,C,N,,1,,2021,0,177.2639061
127.1587045,37.56091198,25-12987,T,SN,GDT,0063-100,SB008,377051972,SB25,13,0061-100-1,0063-200-1,2,12,1,2021.12.31,0,450,0,0,1,42.264,32.63,31.07,30.98,29.02,1.2,1.6,1.4,46.38,999,N,D,,,Ø450,0063-100/Ø450,Ø450/L42.26,Ø450/L42.26/D1.20/D1.60,2021/Ø450/L42.26,2021/HP/Ø450/L42.26/D30.98/D29.02/S46.38,2021/HP/Ø450/L42.26/D1.20/D1.60,71,Y,,,1988,2021,0,1,1,0,2,4,1,C,Y,,1,,2021,0,260.046359
127.1582267,37.56091293,25-12986,T,SN,GDT,0063-200,SB008,377051972,SB25,13,0063-200-1,0064-200-1,2,12,1,2021.12.31,0,450,0,0,1,39.17,31.07,29.15,29.02,27.5,1.6,1.2,1.4,38.81,999,N,D,,,Ø450,0063-200/Ø450,Ø450/L39.17,Ø450/L39.17/D1.60/D1.20,2021/Ø450/L39.17,2021/HP/Ø450/L39.17/D29.02/D27.50/S38.81,2021/HP/Ø450/L39.17/D1.60/D1.20,71,Y,,,1988,2021,0,1,1,0,2,4,1,C,Y,,1,,2021,0,288.0421553
127.157784,37.56091765,25-13021,T,SN,GDT,0064-200,SB008,377051972,SB25,13,0064-200-1,0065-100-1,2,12,1,2021.12.31,0,450,0,0,1,40.416,29.15,27.93,27.4,25.98,1.3,1.5,1.4,35.13,999,N,D,,,Ø450,0064-200/Ø450,Ø450/L40.42,Ø450/L40.42/D1.30/D1.50,2021/Ø450/L40.42,2021/HP/Ø450/L40.42/D27.40/D25.98/S35.13,2021/HP/Ø450/L40.42/D1.30/D1.50,71,Y,,,1988,2021,0,1,1,0,2,4,1,C,Y,,1,,2021,0,173.765705
127.1578034,37.56125243,25-13023,T,SN,GDT,0064-100,SB008,377051972,SB25,13,0066-100-1,0064-200-1,2,12,1,2021.12.31,0,450,0,0,1,37.842,30,29.15,28.2,27.45,1.35,1.25,1.3,19.82,999,N,D,,,Ø450,0064-100/Ø450,Ø450/L37.84,Ø450/L37.84/D1.35/D1.25,2021/Ø450/L37.84,2021/HP/Ø450/L37.84/D28.20/D27.45/S19.82,2021/HP/Ø450/L37.84/D1.35/D1.25,71,Y,,,1988,2021,0,1,1,0,2,4,1,C,N,,1,,2021,0,204.8769763
127.1578034,37.56125243,25-12985,T,SN,GDT,0066-100,SB008,377051972,SB25,13,0066-100-1,0066-200-1,2,12,1,2021.12.31,0,450,0,0,1,34.289,30,29.02,28.2,27.22,1.35,1.35,1.35,28.58,999,N,D,,,Ø450,0066-100/Ø450,Ø450/L34.29,Ø450/L34.29/D1.35/D1.35,2021/Ø450/L34.29,2021/HP/Ø450/L34.29/D28.20/D27.22/S28.58,2021/HP/Ø450/L34.29/D1.35/D1.35,71,Y,,,1988,2021,0,1,1,0,2,4,1,C,N,,1,,2021,0,265.4494834
127.1577685,37.56093235,25-12963,T,SN,GDT,5094-200,SB010,377051972,SB25,13,5094-150-1,5095-100-1,2,12,1,2021.12.31,0,300,0,0,1,36.444,29.1,27.92,27.8,26.87,1,0.75,0.88,25.52,999,,D,,,Ø300,5094-200/Ø300,Ø300/L36.44,Ø300/L36.44/D1.00/D0.75,2021/Ø300/L36.44,2021/HP/Ø300/L36.44/D27.80/D26.87/S25.52,2021/HP/Ø300/L36.44/D1.00/D0.75,71,Y,,,1988,2021,0,1,1,0,2,4,1,C,Y,,1,,2021,0,159.3902521
127.157784,37.5612349,25-13002,T,SN,GDT,5093-100,SB010,377051972,SB25,13,5093-100-1,5094-150-1,2,12,1,2021.12.31,0,300,0,0,1,33.682,29.96,29.1,28.91,27.8,0.75,1,0.88,32.96,999,N,D,,,Ø300,5093-100/Ø300,Ø300/L33.68,Ø300/L33.68/D0.75/D1.00,2021/Ø300/L33.68,2021/HP/Ø300/L33.68/D28.91/D27.80/S32.96,2021/HP/Ø300/L33.68/D0.75/D1.00,71,Y,,,1988,2021,0,1,1,0,2,4,1,C,N,,1,,2021,0,156.5172508
127.1574186,37.56091308,25-12999,T,SN,GDT,5096-200,SB010,377051972,SB25,13,5096-200-1,5097-100-1,2,12,1,2021.12.31,0,300,0,0,1,32.327,27.77,26.8,26.62,25.8,0.85,0.7,0.77,25.37,999,N,D,,,Ø300,5096-200/Ø300,Ø300/L32.33,Ø300/L32.33/D0.85/D0.70,2021/Ø300/L32.33,2021/HP/Ø300/L32.33/D26.62/D25.80/S25.37,2021/HP/Ø300/L32.33/D0.85/D0.70,71,Y,,,1988,2021,0,1,1,0,2,4,1,C,N,,1,,2021,0,215.1644076
127.1574268,37.56125043,25-13000,T,SN,GDT,5096-100,SB010,377051972,SB25,13,5096-100-1,5096-200-1,2,12,1,2021.12.31,0,300,0,0,1,37.533,29.02,27.77,27.97,26.62,0.75,0.85,0.8,35.97,999,N,D,,,Ø300,5096-100/Ø300,Ø300/L37.53,Ø300/L37.53/D0.75/D0.85,2021/Ø300/L37.53,2021/HP/Ø300/L37.53/D27.97/D26.62/S35.97,2021/HP/Ø300/L37.53/D0.75/D0.85,71,Y,,,1988,2021,0,1,1,0,2,4,1,C,N,,1,,2021,0,215.4723363
127.1574005,37.56092422,25-13020,T,SN,GDT,0066-300,SB008,377051972,SB25,13,0066-300-1,0067-100-1,2,12,1,2021.12.31,0,450,0,0,1,40.718,27.63,26.66,25.88,24.61,1.3,1.6,1.45,31.19,999,N,D,,,Ø450,0066-300/Ø450,Ø450/L40.72,Ø450/L40.72/D1.30/D1.60,2021/Ø450/L40.72,2021/HP/Ø450/L40.72/D25.88/D24.61/S31.19,2021/HP/Ø450/L40.72/D1.30/D1.60,71,Y,,,1988,2021,0,1,1,0,2,4,1,C,N,,1,,2021,0,187.6550251
127.157416,37.56126863,25-12984,T,SN,GDT,0066-200,SB008,377051972,SB25,13,0066-200-1,0066-300-1,2,12,1,2021.12.31,0,450,0,0,1,38.252,29.02,27.63,27.17,25.88,1.4,1.3,1.35,33.72,999,N,D,,,Ø450,0066-200/Ø450,Ø450/L38.25,Ø450/L38.25/D1.40/D1.30,2021/Ø450/L38.25,2021/HP/Ø450/L38.25/D27.17/D25.88/S33.72,2021/HP/Ø450/L38.25/D1.40/D1.30,71,Y,,,1988,2021,0,1,1,0,2,4,1,C,N,,1,,2021,0,180.5398038
127.166753,37.56132363,25-06888,T,SN,SLO,0032-300,SB008,377051974,SB25,13,0032-300-1,0033-100-1,2,12,1,2021.12.31,0,450,0,0,1,58.876,27.45,25.1,25.8,23.3,1.2,1.35,1.27,42.46,999,N,D,,,Ø450,0032-300/Ø450,Ø450/L58.88,Ø450/L58.88/D1.20/D1.35,2021/Ø450/L58.88,2021/HP/Ø450/L58.88/D25.80/D23.30/S42.46,2021/HP/Ø450/L58.88/D1.20/D1.35,71,Y,,,1988,2021,0,1,1,0,2,4,1,C,N,,1,,2021,0,109.8835686
127.166202,37.56136318,25-06895,T,SN,SLO,0032-200,SB008,377051974,SB25,13,0224-100-1,0032-300-1,2,12,1,2021.12.31,0,450,0,0,1,49.564,29.52,27.45,27.87,25.8,1.2,1.2,1.2,41.76,999,N,D,,,Ø450,0032-200/Ø450,Ø450/L49.56,Ø450/L49.56/D1.20/D1.20,2021/Ø450/L49.56,2021/HP/Ø450/L49.56/D27.87/D25.80/S41.76,2021/HP/Ø450/L49.56/D1.20/D1.20,71,Y,,,1988,2021,0,1,1,0,2,4,1,C,N,,1,,2021,0,78.05857586
127.1660405,37.56232841,25-99101,T,SN,SLO,0000-088,SB010,377051974,SB25,13,0000-088-1,5106-700-1,2,12,1,2021.12.31,0,300,0,0,1,18.737,27.68,26.83,26.68,26.03,0.7,0.5,0.6,34.69,999,N,D,N,N,Ø300,0000-088/Ø300,Ø300/L18.74,Ø300/L18.74/D0.70/D0.50,2021/Ø300/L18.74,2021/HP/Ø300/L18.74/D26.68/D26.03/S34.69,2021/HP/Ø300/L18.74/D0.70/D0.50,71,Y,,,2021,2021,0,1,1,0,2,4,1,D,Y,N,1,,2021,0,41.18415046
127.1659574,37.56194375,25-05835,T,SN,SLO,5127-400,SB010,377051974,SB25,13,5127-400-1,0000-088-1,2,12,1,2021.12.31,0,300,0,0,1,44.068,27.68,26.83,26.68,25.83,0.7,0.7,0.7,19.29,999,,D,,,Ø300,5127-400/Ø300,Ø300/L44.07,Ø300/L44.07/D0.70/D0.70,2021/Ø300/L44.07,2021/HP/Ø300/L44.07/D26.68/D25.83/S19.29,2021/HP/Ø300/L44.07/D0.70/D0.70,71,Y,,,1900,2021,0,1,1,0,2,4,1,B,N,,1,,2021,0,20.75690251
127.1658081,37.56140128,25-06934,T,SN,SLO,0229-100,SB008,377051974,SB25,13,0229-100-1,0229-200-1,2,12,1,2021.12.31,0,450,0,0,1,58.928,30.98,29.15,29.23,27.4,1.3,1.3,1.3,31.05,999,,D,,,Ø450,0229-100/Ø450,Ø450/L58.93,Ø450/L58.93/D1.30/D1.30,2021/Ø450/L58.93,2021/HP/Ø450/L58.93/D29.23/D27.40/S31.05,2021/HP/Ø450/L58.93/D1.30/D1.30,71,Y,,,1988,2021,0,1,1,0,2,4,1,C,N,,1,,2021,0,38.40388846
127.1669019,37.56168737,25-06866,T,SN,SLO,0034-200,SB008,377051974,SB25,13,0034-200-1,0035-100-1,2,12,1,2021.12.31,0,450,0,0,1,48.953,26.05,24.08,24.3,22.13,1.3,1.5,1.4,44.33,999,N,D,,,Ø450,0034-200/Ø450,Ø450/L48.95,Ø450/L48.95/D1.30/D1.50,2021/Ø450/L48.95,2021/HP/Ø450/L48.95/D24.30/D22.13/S44.33,2021/HP/Ø450/L48.95/D1.30/D1.50,71,Y,,,1988,2021,0,1,1,0,2,4,1,C,N,,1,,2021,0,112.4997525
127.1662827,37.5617303,25-06870,T,SN,SLO,0034-100,SB008,377051974,SB25,13,0224-200-1,0034-200-1,2,12,1,2021.12.31,0,450,0,0,1,55.572,28.18,26.05,26.63,24.3,1.1,1.3,1.2,41.93,999,N,D,,,Ø450,0034-100/Ø450,Ø450/L55.57,Ø450/L55.57/D1.10/D1.30,2021/Ø450/L55.57,2021/HP/Ø450/L55.57/D26.63/D24.30/S41.93,2021/HP/Ø450/L55.57/D1.10/D1.30,71,Y,,,1988,2021,0,1,1,0,2,4,1,C,N,,1,,2021,0,90.79975296
127.1674333,37.56163586,25-06867,T,SN,SLO,5134-300,SB010,377051974,SB25,13,5134-300-1,5135-100-1,2,12,1,2021.12.31,0,300,0,0,1,3.939,24.14,24.02,22.74,0,1.1,0,0,0,999,N,D,,,Ø300,5134-300/Ø300,Ø300/L3.94,Ø300/L3.94/D1.10/D0.00,2021/Ø300/L3.94,2021/HP/Ø300/L3.94/D22.74/D0.00/S0.00,2021/HP/Ø300/L3.94/D1.10/D0.00,71,Y,,,1988,2021,0,1,1,0,2,4,1,C,N,,2,,2021,0,86.92825631
127.1669287,37.56166992,25-06865,T,SN,SLO,5134-200,SB010,377051974,SB25,13,5134-200-1,5134-300-1,2,12,1,2021.12.31,0,300,0,0,1,44.804,25.92,24.14,24.82,22.79,0.8,1.05,0.93,45.31,999,N,D,,,Ø300,5134-200/Ø300,Ø300/L44.80,Ø300/L44.80/D0.80/D1.05,2021/Ø300/L44.80,2021/HP/Ø300/L44.80/D24.82/D22.79/S45.31,2021/HP/Ø300/L44.80/D0.80/D1.05,71,Y,,,1988,2021,0,1,1,0,2,4,1,C,N,,1,,2021,0,111.719603
127.1662962,37.56171581,25-06871,T,SN,SLO,5134-100,SB010,377051974,SB25,13,5136-101-1,5134-200-1,2,12,1,2021.12.31,0,300,0,0,1,56.139,28.16,25.92,27.16,24.82,0.7,0.8,0.75,41.68,999,N,D,,,Ø300,5134-100/Ø300,Ø300/L56.14,Ø300/L56.14/D0.70/D0.80,2021/Ø300/L56.14,2021/HP/Ø300/L56.14/D27.16/D24.82/S41.68,2021/HP/Ø300/L56.14/D0.70/D0.80,71,Y,,,1988,2021,0,1,1,0,2,4,1,C,N,,1,,2021,0,88.5911574
127.1662133,37.56133474,25-06935,T,SN,SLO,5134-101,SB010,377051974,SB25,13,5134-101-1,5136-101-1,2,12,1,2021.12.31,0,300,0,0,1,42.958,29.6,28.16,28.55,27.16,0.75,0.7,0.72,32.36,999,N,D,,,Ø300,5134-101/Ø300,Ø300/L42.96,Ø300/L42.96/D0.75/D0.70,2021/Ø300/L42.96,2021/HP/Ø300/L42.96/D28.55/D27.16/S32.36,2021/HP/Ø300/L42.96/D0.75/D0.70,71,Y,,,1988,2021,0,1,1,0,2,4,1,C,N,,1,,2021,0,6.574208199
127.1662962,37.56171581,25-05833,T,SN,SLO,5136-101,SB010,377051974,SB25,13,5136-101-1,5136-100-1,2,12,1,2021.12.31,0,300,0,0,1,38.736,28.16,26.77,27.21,25.87,0.65,0.6,0.63,34.59,999,N,D,,,Ø300,5136-101/Ø300,Ø300/L38.74,Ø300/L38.74/D0.65/D0.60,2021/Ø300/L38.74,2021/HP/Ø300/L38.74/D27.21/D25.87/S34.59,2021/HP/Ø300/L38.74/D0.65/D0.60,71,Y,,,1988,2021,0,1,1,0,2,4,1,C,N,,1,,2021,0,37.6352013
127.1662827,37.5617303,25-05834,T,SN,SLO,0224-200,SB008,377051974,SB25,13,0224-200-1,0036-100-1,2,12,1,2021.12.31,0,450,0,0,1,39.567,28.18,26.79,26.53,25.14,1.2,1.2,1.2,35.13,999,N,D,,,Ø450,0224-200/Ø450,Ø450/L39.57,Ø450/L39.57/D1.20/D1.20,2021/Ø450/L39.57,2021/HP/Ø450/L39.57/D26.53/D25.14/S35.13,2021/HP/Ø450/L39.57/D1.20/D1.20,71,Y,,,1988,2021,0,1,1,0,2,4,1,C,N,,1,,2021,0,37.33944807
127.166202,37.56136318,25-06933,T,SN,SLO,0224-100,SB008,377051974,SB25,13,0224-100-1,0224-200-1,2,12,1,2021.12.31,0,450,0,0,1,41.425,29.52,28.18,27.97,26.53,1.1,1.2,1.15,34.76,999,N,D,,,Ø450,0224-100/Ø450,Ø450/L41.43,Ø450/L41.43/D1.10/D1.20,2021/Ø450/L41.43,2021/HP/Ø450/L41.43/D27.97/D26.53/S34.76,2021/HP/Ø450/L41.43/D1.10/D1.20,71,Y,,,1988,2021,0,1,1,0,2,4,1,C,N,,1,,2021,0,23.75397889
127.1658081,37.56140128,25-06899,T,SN,SLO,0032-100,SB008,377051974,SB25,13,0032-100-1,0224-100-1,2,12,1,2021.12.31,0,450,0,0,1,35.128,30.98,29.52,29.18,27.87,1.35,1.2,1.27,37.29,999,N,D,,,Ø450,0032-100/Ø450,Ø450/L35.13,Ø450/L35.13/D1.35/D1.20,2021/Ø450/L35.13,2021/HP/Ø450/L35.13/D29.18/D27.87/S37.29,2021/HP/Ø450/L35.13/D1.35/D1.20,71,Y,,,1988,2021,0,1,1,0,2,4,1,C,N,,1,,2021,0,105.4371266
